1110
11110
1000110
1010010
1001001
101110
110100
101011
101101
1000101
11110
110110
1010000
11111
1010
1010110
110111
111111
100110
10010
111010
1100000
1001110
1100
1000000
10100
1000101
10101
1001100
1100
1011100
110010
101111
1000111
11001
100000
11111
1001110
101000
1000101
1000110
100011
111101
111110
1100000
1011110
1000000
110011
1010101
10101
11011
111101
111001
1001000
1011000
100010
110001
11001
1010100
111111
111100
1100011
1001111
111100
1011
100010
1010100
1001100
111111
100011
10111
11
101100
1010011
110100
110101
1100
100100
110010
1011010
110110
1001010
1000001
111110
1011110
11011
1001111
11101
1010010
10100
1011010
1011111
11011
10010
1001011
1100001
11100
1111
11001
1000100
10110
110001
11011
1011100
1100000
11000
1000000
1100010
111101
110001
1010110
1011111
110000
1001010
1011111
11111
11110
110111
1011100
101001
111110
1010010
101010
110011
111111
1001110
1111
1011001
1011
110100
1011001
101110
1000000
101011
111100
101001
1010011
101110
10111
100000
1001111
1010000
1001011
110110
10100
1000010
1001010
111010
1010110
1011000
110101
1100011
111000
100110
111100
100011
1100000
111111
100001
100001
10001
11111
11101
10011
111011
10010
10
1010110
1010000
101100
101111
1100000
101110
1000011
1011010
1001100
11011
11110
10010
1001010
1011111
1011101
1011000
110001
11111
1000111
11100
1101
1011
1010101
100011
10110
10110
1100001
110110
11010
1011110
11100
1011001
1011111
10100
10101
110100
110010
1100001
10100
101001
100000
100100
111010
1011110
100000
1011110
10001
1100010
1001100
101000
11011
110111
100110
1010001
100100
111001
1001111
10101
1001110
1010111
111110
1001
1010110
1010111
10000
1000000
1011011
110101
101100
1010011
1011110
1100
11000
10110
10100
11101
1000101
1011001
1001010
1000010
1000110
1010011
111001
101110
1101
1011000
101010
101101
110110
101110
1010110
100110
1010101
101010
110000
1001011
10101
1011111
10001
1000110
1011100
1011110
110110
1000100
111010
101011
1011000
1001000
10011
100000
110011
1001111
1001110
11101
101110
101000
10100
1010
100000
1001010
101001
1000011
10110
10101
1010110
1001010
111001
10110
11110
110110
10011
111001
1010011
1010011
111010
11101
100011
110010
11100
100001
1011010
1000101
1010101
1011000
1111
111000
1111
1111
110101
1011100
111100
1010001
11001
111101
1011
1100001
1000011
11011
101111
1011000
1010001
11110
111100
1011
110101
1010000
11101
100101
100101
1001110
111101
110101
10110
1011100
100011
1011111
1111
1010000
1001101
111000
1001100
11011
10110
1000100
111010
1100000
1011100
1000111
1001001
101101
1000100
10000
1001110
100010
10110
101110
101101
110110
1000100
11111
1100000
1100001
100
10111
1011001
100010
110011
11110
1000100
1011001
101111
1011101
1000101
1001101
1011
1000010
1010010
100111
110100
1001110
1000000
1010
100110
10000
1010110
101000
1110
110000
1011010
1000011
1010
1010010
111000
111111
1010101
11001
1001100
11101
111001
1000001
111110
10001
1011101
110
1001001
1010101
11111
101110
1010101
1000001
1000010
10011
1010011
111111
100110
1011101
10011
110110
110111
1100000
101110
1000010
11011
1100000
1001000
11100
1101
1100011
1010110
1100000
10001
11100
101000
111010
10010
1011000
110001
1001001
10001
11010
10100
110111
1100000
101010
11011
111101
10000
1011001
1001011
100101
110010
10000
1001110
100011
101000
10010
1010010
1001110
1100001
1000100
110001
11100
101111
100100
1011100
1100001
1110
1000
1011
1010000
11101
1101
1011010
1000110
1001111
1010010
1100011
1101
1001011
100001
1010010
111100
1010110
1011101
1000100
101100
11010
1010
1100000
100000
10000
101000
1001000
101111
1000001
111100
100011
1011110
110011
1011110
1001010
101010
11100
1000011
1010000
1100000
110000
111001
1000101
111010
1000111
10100
1110
1000010
110110
1110
1010111
110001
110011
111111
10111
10100
101010
111100
1000011
1111
1000111
1001001
1000010
1001000
1011110
111011
11010
100110
1001101
10100
101110
11100
1000001
1001110
101010
1000111
1011010
1010010
1001011
1011110
1000011
1000010
101100
110011
101110
1100
1000100
111001
111111
1010
100111
11011
1100
1100011
100111
1100001
11100
100111
111001
100110
101010
1000001
101101
101011
1011
1011001
1100001
1011100
10010
1111
1010011
1001101
1001001
101101
1011100
1111
10110
10011
1011010
11100
111101
1010001
10010
111101
11000
101010
110101
1010111
100001
1001001
111100
110101
101111
110000
111110
101111
1011
1010011
1001011
100101
1011000
111100
1010010
101010
111110
110100
1010010
1010010
101011
1000010
1001001
10101
11000
1010010
1000000
1011101
110000
100110
11111
11001
1011101
1010010
1100001
11010
1010100
1000101
11011
1010
100100
1001110
1010101
100110
101000
1100011
1010111
10001
1000001
10110
11110
111101
10010
10100
101010
1011010
110111
111101
1011010
1010111
10100
1010
1010100
1010
100101
11100
110101
1001111
1011000
1000110
1010101
110001
100100
1111
111100
1001000
11011
1101
101111
1110
100100
11
1100
1010110
11111
1011
11010
11101
1000010
11110
1100010
10111
1000000
1000101
1001101
10010
1111
1001000
1011
111011
1001011
110101
101101
